9,1,73
39.70023059,18.21675634,18.56264412,23.52036895,5,249.4,707,0.048661482,9.882254349,2,
33.00399411,25.94071894,22.85053605,18.20475089,10,191.1,606,0.032013188,10.2717035,2,
39.10327905,33.99509257,16.64064243,10.26098595,9,361.7777778,519,0.070442174,8.901255514,2,
33.69219476,27.13481771,8.637142158,30.53584536,7,125.2857143,504,0.075959311,10.28569558,2,
31.36765707,22.52211386,26.3325017,19.77772738,8,143,426,0.042297255,10.4665165,2,
37.08386009,28.5503582,16.58238517,17.78339654,17,260.7058824,417,0.035333158,9.759139578,2,
37.69478775,36.19022031,12.70822139,13.40677055,8,256.25,408,0.058541325,9.323049544,2,
35.03325942,26.96230599,17.96008869,20.0443459,12,147.25,402,0.046011314,9.679973405,2,
30.72416217,27.77126787,15.74876963,25.75580033,4,110.25,393,0.030178481,9.096885682,2,
33.10961969,28.76318313,22.33940556,15.78779163,11,185.1818182,347,0.046102194,9.928106683,2,
32.99957392,38.90072433,20.4303366,7.669365147,14,173.7142857,300,0.030139675,9.189061265,2,
31.11757374,30.0166182,21.49979227,17.36601579,10,211.6,292,0.051593023,8.854223623,2,
31.35942327,38.82595263,12.43563337,17.37899073,5,490.4,280,0.086502113,9.40806968,2,
21.7953454,39.56409309,14.37015146,24.27041005,9,270.8888889,279,0.021098613,9.527480486,2,
23.44468281,28.56267239,20.8703647,27.12228011,13,173.0769231,277,0.054595073,9.321037045,2,
25.18661209,19.57620997,11.77462076,43.46255719,4,269,972,0.056473768,9.992665672,3,
40.78864353,32.99684543,15.17350158,11.04100946,3,176,332,0.01551462,11.06774242,3,
47.40475582,29.55765789,7.977499361,15.06008693,9,207.4444444,326,0.058332753,10.02523338,3,
37.37883683,32.89579968,24.41437803,5.31098546,9,138.5555556,309,0.063141735,8.403221359,3,
33.62626002,28.06926854,21.81442233,16.49004911,9,159.4444444,295,0.026118125,8.7792968,3,
26.95570217,24.97643732,25.18850141,22.8793591,3,183.6666667,294,0.051559937,9.05922967,3,
36.05839416,38.00486618,11.38686131,14.54987835,10,241.7,249,0.034274484,8.777742107,3,
30.19500305,27.51371115,15.20414381,27.08714199,6,145.3333333,218,0.031600119,9.200775078,3,
37.69819574,33.24220886,17.27720066,11.78239475,10,226.5,148,0.052661041,8.68835707,3,
37.48665005,28.15948736,18.9747241,15.37913848,6,132,147,0.082706764,8.288177357,3,
29.11522634,30.4526749,18.79286694,21.63923182,3,212.6666667,141,0.034266526,9.267992965,3,
29.09670563,29.7130712,19.29861849,21.89160468,5,214.4,140,0.052562326,8.401362047,3,
40.58455115,30.02087683,10.43841336,18.95615866,6,98.16666667,51,0.059485177,8.659276433,3,
34.88898958,31.35478024,20.34435886,13.41187132,9,157.4444444,34,0.031643557,8.559880183,3,
23.19474836,26.80525164,22.21006565,27.78993435,7,131.2857143,28,0.026801027,8.711120157,3,
32.33784414,29.21138591,23.33177788,15.11899207,9,144.8888889,27,0.052603563,9.081241116,3,
35.51356589,30.32945736,23.54651163,10.61046512,8,118.75,26,0.044601571,7.811145922,3,
36.14311704,23.71134021,26.56155246,13.5839903,9,133.5555556,21,0.04061607,9.841421846,3,
28.7027027,30.75675676,11.2972973,29.24324324,12,98.5,20,0.051950274,9.787637905,3,
33.63423604,32.96556336,21.26379137,12.13640923,11,151.9090909,18,0.032772837,8.481092125,3,
29.24528302,27.65640516,26.51439921,16.58391261,5,207,13,0.035775722,7.697793517,3,
20.92220828,37.23337516,18.19322459,23.65119197,9,160.4444444,9,0.066315169,7.611433434,3,
32.56687001,37.40028156,14.21867668,15.81417175,11,176.1818182,0,0.06603407,9.016976801,3,
35.18960488,21.08194113,21.29408645,22.43436754,7,223.7142857,726,0.045382968,9.810024161,3,
29.95319813,21.39885595,21.26885075,27.37909516,4,292.25,361,0.055705551,8.116332562,3,
36.31450959,33.99081329,21.53472035,8.159956768,4,221.75,341,0.011596624,8.528588088,3,
